smiles,NG (1321/ 38650)
Cc1cc2nc(C(=O)NC[C@H]3CCCS(=O)(=O)C3)cc(-c3ccccc3Cl)c2c(C)c1-c1ccncc1,0
Cc1cc(S(=O)(=O)N2CCCO[C@@H]2CNC(=O)C(=O)NCc2ccncc2)ccc1F,0
O=C1NCCN2CCN(C(=O)Cn3cccc3)C[C@@H]12,0
CO[C@@]1(C(=O)NN)COc2ccccc2O1,0
N[C@@H](C(=O)O)c1cc(=O)[nH]o1,0
COC(=O)[C@@H](Cc1ccccc1)N[C@H](/C=C/C1CC1)[C@@H](O)CCn1cc(-c2cccc(/C=C/C(=O)NO)c2)nn1,1
COc1cccc(OC[C@@H](O)CN(CCO)CCO)c1,0
CC(C)(C)[S@@](=O)N1Cc2cc(C(=O)N[C@H]3CCN(Cc4ccccc4)C3)nc(-c3cccc(-c4cccnc4)c3)c2[C@H]1CCO,1
C=CC(=O)N1C[C@H]2[C@@H](O)CC[C@H]2C1,0
Cc1ccccc1[C@@H](c1ncccc1C)N(C)C(=O)C1CCN(CCOc2ccc(Cl)cc2Cl)CC1,1
Cc1ccc(NC2=CC(=O)C[C@H](c3ccc(Cl)cc3)C2)cc1,0
Cc1cn2c(nc1=O)O[C@@H]1C[C@H]2O[C@@H]1CO,0
N[C@H]1CCC[C@@H]1Cc1ccc(F)cc1,0
COc1cc(N2CCO[C@]3(COCCN(CCN(C)C)C3)C2)ncn1,0
Cc1nnc([C@H]2CCCNC2)o1,0
O=C1C[C@H]2[C@@H](CCN2c2cnccn2)N1,0
O[C@H]1CO[C@@H](NCCc2ccccc2)[C@@H](O)[C@@H]1O,0
O=c1[nH]c(=O)n([C@@H]2C[C@@H](O)[C@@H](CO)O2)cc1F,0
CC(C)(CO)NC(=S)NC[C@H]1CCCO1,0
C/C=C(\C)C(=O)O[C@H]1C[C@@H](OC(C)=O)[C@@]2(C(=O)OC)CO[C@H]3[C@@H](O)[C@@](C)([C@]45O[C@@]4(C)[C@H]4C[C@@H]5O[C@H]5OC=C[C@]45O)[C@@H]4[C@@](O)(C(=O)OC)OC[C@@]14[C@@H]32,0
CCCCS(=N)(=O)CC[C@@H](N)C(=O)O,0
CN(C)C(=O)c1cccc(-c2cccc(-c3nc(C(=O)NC4CCCCC4)cc4c3[C@@H](CCO)N([S@@](=O)C(C)(C)C)C4)c2)c1,0
N[C@@H](CC(=O)O)c1cccc(O)c1,0
C[C@H]1CCc2cc(F)ccc2N1,0
Cc1nnc(C(C)C)n1C1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,0
C[C@@H](N)Cc1cccc(O)c1,0
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H]1CCC(=O)N1,0
Cn1c(=O)c2c(ncn2C[C@@H](O)COc2ccccc2)n(C)c1=O,0
O=C(N[C@@H](c1ccccc1)c1ccc2ccccc2n1)C1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,0
CC(=O)O[C@H](C)[C@H]1[C@@](C)(O)CC(=O)[C@]23O[C@]12C(=O)c1ccc(-c2ccc4c(c2O)[C@@H](O)[C@@]25O[C@]2(C4=O)[C@@H]([C@@H](C)OC(C)=O)[C@@](C)(O)CC5=O)c(O)c1[C@H]3O,1
COc1ccc([C@@H]([C@H](Cc2ccccc2)OC(C)=O)N2C[C@@H](OC(C)=O)[C@H]3C(=NO[C@@H]3c3ccccc3)[C@@H]2Cc2ccccc2)cc1,0
Cn1c(=O)c2c(ncn2C[C@@H](O)CNc2ccc(Br)cc2)n(C)c1=O,0
CC(=O)N[C@H](C)c1cn(C)nc1C,0
COCCn1cc2c(n1)[C@H](CNC(=O)COC)OCC2,0
C[C@H]1O[C@H]2[C@@H](O[C@@H]1C)N(S(C)(=O)=O)CCN2S(C)(=O)=O,0
C=CCN(C(=O)[C@H]1N(c2ccc(CCO)cc2)C(=O)[C@H]2[C@H](C(=O)O)[C@@H]3C=C[C@@]21O3)c1ccc(OC)cc1,0
CSc1ccc2cc(CN(C[C@H]3CCCO3)C(=O)c3ccco3)c(N(C)Cc3csc(C)n3)nc2c1,0
Fc1ccccc1[C@H]1Nc2ccc3ccccc3c2[C@H]2C=CC[C@@H]21,0
CC(C)(C)N1CC=C[C@@]23O[C@@H]4/C=C\CCCOC(=O)[C@@H]4[C@H]2C(=O)N(CCO)[C@@H]3C1=O,1
C[C@@H](O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0
O=C(O)CSCC(=O)N[C@H]1CCSC1=O,0
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CCC(C)(C)C[C@@H]4C4=CC[C@H]6[C@@]7(C)CC[C@H](O[C@H]8OC[C@H](O)[C@H](O)[C@H]8O[C@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@@](C)(CO)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,0
Cc1cccc(C(=O)N2CCC[C@@H](Cn3cc(C(C)(C)N)nn3)C2)c1C,0
N[C@@H](Cn1ccnc1)c1ccccc1,0
CC(=O)N[C@H](CC(C)C)C(=O)O,0
COC[C@H]1CCCNC1,0
C[C@@]1(O)CCOC(=O)C1,0
CC[C@@H](C)C(=O)O[C@H]1[C@H](O)[C@H]2[C@@H](CN3C[C@@H](C)CC[C@@H]3[C@@]2(C)O)[C@H]2C[C@]34O[C@]5(O)[C@@H](OC(=O)[C@@](C)(O)[C@@H](C)O)CC[C@@]3(C)[C@@H]5[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]4[C@]12O,0
Cc1ccc(C2(CN3CCN4C(=O)CN(C)C(=O)[C@H]4C3)CCNCC2)nc1,0
CC(=O)OC[C@H]1O[C@H](n2ccc(=O)[nH]c2=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,0
CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](OC(=O)CCl)C(C)(C)[C@@H]1CC3,0
c1cn(C[C@H]2CC[C@H]3NCCO[C@@H]23)cn1,0
O=C(N[C@@H](c1ccccc1)c1ccc2ccccc2n1)C1CCN(CCOc2ccc(Cl)cc2Cl)CC1,0
N[C@H](C(=O)O)[C@@H](OCc1ccccc1)C(=O)O,0
CN(C)S(=O)(=O)N1CCC[C@H](C(N)=O)C1,0
CS(=O)(=O)C1C[C@@H]2CC[C@H](C1)N2,0
NC[C@H](c1ccncc1)c1ccc[nH]1,0
O=C1C[C@@H](c2ccc(O)cc2)CN1,0
Nc1nc(=O)c2ncn([C@H]3O[C@@H](COP(=O)(O)OP(O)(O)=S)[C@H](O)[C@@H]3O)c2[nH]1,0
CCCCN1CC=C[C@@]23O[C@@H]4C=CCOC(=O)[C@@H]4[C@H]2C(=O)N([C@@H](C)CO)[C@@H]3C1=O,1
O=C(O)[C@@H]1CC(=O)N(C2CCCC2)C1,0
CO[C@H]1CCCNC1,0
CCCN1C(=O)C[C@@H](N2CCOCC2)C1=O,0
Nc1ncn(C[C@@H](O)CO)c2nc(Br)nc1-2,0
O=C(O[C@H]1[C@H](O)[C@@H](CO)O[C@H](c2c(O)cc(O)c(C(=O)c3ccc(O)cc3)c2O)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,1
CCOC(=O)[C@H]1CC(CC2OCCO2)=NO1,0
CN(CC[C@@H](N)CC(=O)N[C@H]1C=C[C@H](n2ccc(N)nc2=O)O[C@@H]1C(=O)O)C(=N)N,0
CC[C@@H](C)[C@@H](NC)C(=O)O,0
CCOC(=O)[C@@H](N)Cc1ccccc1,0
CCS(=O)(=O)N1CCN(C[C@@H](C)O)CC1,0
CCOC(=O)C1=C(C)NC(c2ccccc2)=C(C(=O)OCc2ccc([N+](=O)[O-])cc2)[C@@H]1C#Cc1ccccc1,0
COC(=O)[C@H](Cc1ccccc1)N1CC2=C[C@@H]([C@@H](O)CCn3cc(-c4ccc(C(=O)NO)s4)nn3)n3c(=O)n(C)c(=O)n3[C@@H]2[C@@H](C2CC2)O1,0
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(/CCC=C(C)C)C(=O)O,1
C[C@H]1O[C@@H](O[C@@H]2[C@@H](OC(=O)/C=C/c3ccc(O)c(O)c3)[C@H](CO)O[C@H](OCCc3ccc(O)c(O)c3)[C@@H]2O[C@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,0
N[C@H]1CCCN(Cc2cccc(O)c2)C1,0
COc1ccc([C@H]([C@H](Cc2ccccc2)OC(C)=O)N(C[C@H](/C=C/c2ccccc2)CC(=O)N(C)C)[C@@H](Cc2ccccc2)C(OC)OC)cc1,0
O=C(O)CCCCCCC(=O)Nc1ccc([C@@H]2O[C@H](c3ccc(CO)cc3)C[C@H](CSc3nc(-c4ccccc4)c(-c4ccccc4)o3)O2)cc1,0
CCN(CC)c1ccc(N2CC=C[C@@]34O[C@@H]5C=CCOC(=O)[C@@H]5[C@H]3C(=O)N(CCCCCO)[C@@H]4C2=O)cc1,0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)[C@@H](O)[C@@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]5(C)[C@@H]4CC=C4[C@H]6CC(C)(C)[C@H]7C[C@]6(C(=O)O7)[C@@H](O)C[C@@]45C)C3(C)C)O[C@@H]2CO)[C@@H](O)[C@@H](O[C@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O,0
CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0
COc1cc2c(cc1OC)CN(C[C@H]1C[C@H](c3ccccc3)O[C@H](c3ccc(NC(=O)CCCCCCC(=O)NO)cc3)O1)CC2,0
CC(=O)O[C@H]1C[C@@]2(C)[C@H]3CC=C4[C@@H](C[C@@H](O[C@H]5O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]5O)[C@@H](O)C4(C)C)[C@@]3(C)CC[C@@]2(C)[C@@H]1C(C)(O)C(=O)CCC(C)(C)O,0
CNC[C@@H](O)c1cccc(O)c1,0
Cn1cccc1[C@@H](CN)N1CCCC1,0
NCC[C@@H](Cc1ccccc1)c1ccc2c(c1)OCO2,0
CSCC[C@H]1NC(=O)NC1=O,0
CCC(CC)C(=O)N[C@@H]1[C@@H]2CNC[C@@H]21,0
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](Cl)CC[C@@]43C)[C@@H]1CCC2=O,0
O=C(O)CC[C@H]1CCC(=O)N1,0
O=C(CCCCCCC(=O)Nc1ccc([C@H]2C[C@@H](CSc3nc(-c4ccccc4)c(-c4ccccc4)o3)O[C@H](c3ccccc3)O2)cc1)NO,0
COc1ccc([C@@H](NC(=O)C2CCN(CCOc3ccc(Cl)cc3Cl)CC2)c2ccco2)cc1,0
CC[C@H](C#CCN1CCOCC1)OC(C)=O,0
O=C(N[C@@H](c1ccc(-c2ccccc2)cc1)c1cnccn1)C1CCN(CCCOc2ccccc2)CC1,0
OC[C@H]1O[C@H]2O[C@@H]3[C@@H](O)[C@H](O)[C@@H](O[C@@H]3CO)O[C@@H]3[C@@H](O)[C@H](O)[C@@H](O[C@@H]3CO)O[C@@H]3[C@@H](O)[C@H](O)[C@@H](O[C@@H]3CO)O[C@@H]3[C@@H](O)[C@H](O)[C@@H](O[C@@H]3CO)O[C@@H]3[C@@H](O)[C@H](O)[C@@H](O[C@@H]3CO)O[C@@H]3[C@@H](O)[C@H](O)[C@@H](O[C@@H]3CO)O[C@@H]1[C@@H](O)[C@@H]2O,0
O=C(O)[C@H]1CCS(=O)(=O)C1,0
O=C1OCC=C[C@H]2O[C@@]34C=CCN(CCN5CCOCC5)C(=O)[C@H]3N(CCCO)C(=O)[C@@H]4[C@@H]12,1
CO[C@H]1O[C@@H](COC(C)=O)[C@@H](OC(C)=O)C(C#N)(C#N)[C@@H]1OC(C)=O,0
N[C@H]1CCCN(Cc2ccc(F)cc2)C1,0
CC(=O)N[C@H]1[C@H](O/N=[N+](\[O-])N2CCCC2)O[C@H](CO)[C@@H](O)[C@@H]1O,0
CC[C@H](C(=O)O)N1CCCC1,0
CC1(C)[C@H]2C[C@@H](O[C@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)[C@@]1(C)C[C@@H]2O,0
Nc1ccn([C@@H]2O[C@H](CO)[C@H](O)[C@@H]2O)c(=O)n1,0
COc1ccc(OC)c([C@H]2C(C(=O)c3c(C)nc4c(C)cccn34)=C(O)C(=O)N2CCN2CCOCC2)c1,0
CC(C)[C@@H](CO)N1C(=O)[C@@H]2[C@H]3C(=O)OCCC/C=C\[C@H]3O[C@]23C=CCN(CCN2CCOCC2)C(=O)[C@@H]13,1
COc1cc(OC)nc([C@@H](NC(=O)C2CCN(CCN3C(=O)c4ccccc4C3=O)CC2)c2ccc(F)cc2)n1,0
N[C@H](c1ccc2c(c1)OCCO2)c1ccco1,0
NC[C@@H](O)c1ccsc1,0
CCN(CC)c1ccnc([C@H]2COCCN2)n1,0
CC[C@@H](N)c1ncnn1CC,0
CC(C)C[C@@H](NC(=O)[C@@H](C)N)C(=O)O,0
CC[C@@H](C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CCN)NC1=O)[C@@H](C)O,1
CCNC(=O)CC[C@@H](N)C(=O)O,0
CCN(CC)CCC[C@@H](C)Nc1nc(/C=C/c2cc(OC)c(OC)cc2Cl)nc2cc(Cl)ccc12,1
CCC[C@@H](O)C#Cc1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)C(=O)Nc1ccc3c(c1)OCO3)O2,0
CCN1CC[C@]2(CN(S(C)(=O)=O)CC23CCN(Cc2cnn(C)c2)CC3)C1=O,0
CNC(=O)CN1CCOC[C@]2(CCCN(C(C)=O)C2)C1,0
C[C@@H](NS(=O)(=O)c1cccc(F)c1)C(=O)O,0
O=P(/N=C1/CC(CCCO)=C[C@@H](C2CC2)N1Cc1cccc(OC(F)(F)F)c1)(Oc1ccccc1)Oc1ccccc1,1
Nc1ncnc2c1ncn2[C@@H]1C=C[C@H](CO)O1,0
CO[C@@]1(NC(=O)[C@@H](C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,1
COCCN1C(=O)C[C@@H]2[C@@H]1CCN2S(=O)(=O)c1cn(C)cn1,0
O=C(NC[C@H]1CCC2(CCNCC2)O1)C1CC1,0
Cc1ccc2nccc(C(=O)N3CCC[C@@H](Cn4cc(C(C)(C)N)nn4)C3)c2c1,0
C[C@@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@]3(C)[C@@H]4CC=C5[C@@H]6CC(C)(C)CC[C@]6(C(=O)O[C@@H]6O[C@@H](C)[C@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@@H](O)[C@H]6O[C@@H]6O[C@@H](CO)[C@H](O)[C@H]6O)[C@H](O)C[C@@]5(C)[C@]4(C)CC[C@H]3[C@]2(C)CO)[C@H](O)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,0
O=C(N[C@H]1CCS(=O)(=O)C1)N1CCCCC1,0
CCN(CC)c1ccc(N2CC=C[C@@]34O[C@@H]5C=CCOC(=O)[C@@H]5[C@H]3C(=O)N([C@@H](CO)C(C)C)[C@@H]4C2=O)cc1,0
CC(C)[C@H](NC(=O)[C@H](C)N(C)C)C(=O)N1CC[C@@H]2Oc3ccc(cc3)/C=C\NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H]21,0
CC(N)(Cc1ccccc1)c1ccccc1,0
CC(=O)N(C[C@@H](O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NC[C@@H](O)CO)c1I,0
CNC[C@H]1COCCO1,0
CN(C)CCCN1C(=O)[C@H]2[C@@H]3C=C[C@H](C3)[C@@H]2C1=O,0
CCSC1=C(C#N)C(=O)N[C@@H](CO)S1,0
Nc1ncnc2c1nc(Br)n2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O,0
Cc1ccc(S(=O)(=O)Nc2cc([C@@H](C(=O)OC(C)C)C(=O)C(F)(F)F)c(O)c3ccccc23)c(C)c1,0
O=C(O)[C@H]1N[C@H]2CC[C@@H]1C2,0
CCCCC/C=C/CCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O,1
C1COC[C@H](c2nn[nH]n2)N1,0
OC[C@H]1O[C@H](Nc2ccccc2)C[C@@H]1O,0
NC[C@H](c1ccco1)N1CCN(c2ccc(F)cc2)CC1,0
O=C1CCCN1C[C@H]1CCCNC1,0
CC(=O)N1c2ccccc2C2=NNC(=S)N[C@]21O,0
NNC(=O)[C@@H]1C(c2ccccc2)[C@H]1C(=O)NN,0
CCC[C@@]1(CCc2ccccc2)CC(=O)[C@@H]([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,0
Nc1ncnc2c1ncn2[C@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,0
CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C,0
CC(C)(C)OC(=O)N[C@H]1CCC(=O)NC1=O,0
c1cc([C@@H]2CNCCN2)[nH]n1,0
COC(=O)C[C@@H]1C(=O)NCCN1C(=O)NS(=O)(=O)c1ccc(C)cc1,0
COC(=O)[C@H]1CN(C)CCC1=O,0
COc1cc(N2CCO[C@]3(COCCN(S(C)(=O)=O)C3)C2)ncn1,0
CC[C@@H](N)c1ccc(C)cn1,0
O=C(N[C@@H](c1ccc(-c2ccccc2)cc1)c1cnccn1)C1CCN(Cc2cccc(C(F)(F)F)c2)CC1,0
[N-]=[N+]=Nc1ccccc1[C@@H]1OC(c2ccc(OCCCO)cc2)=N[C@]1(Cc1ccccc1)C(=O)NC[C@@H](O)CO,0
N[C@H]1CS[C@@H](CCCCC(=O)O)[C@@H]1N,0
Cc1cc([C@@H](O)CCCN)ccc1F,0
COc1ccc(S(=O)(=O)N2CCC(N3C[C@H]4CC[C@@H](N)[C@@H]4C3)CC2)cc1,0
CCN1CCN([C@H]2CC(=O)NC2=O)CC1,0
NC(=O)N1C(=O)[C@H]2[C@H](C1=O)[C@@H]1C(CCCO)=C[C@H]2N(Cc2cc3c(cc2Br)OCO3)[C@H]1c1cccs1,0
O=C1NC(=O)[C@@]2(CC[C@H](C(=O)O)C2)N1,0
CN1C2=CC(=O)/C(=N\NC(N)=O)C=C2C[C@H]1S(=O)(=O)O,0
CSC(=N)NCCC[C@@H](N)C(=O)O,0
N[C@@]1(C(=O)O)CC[C@H](C(=O)O)C1,0
CS(=O)(=O)N1CCO[C@]2(COCCN(c3cncnc3)C2)C1,0
CC(C)N1CC=C[C@@]23O[C@@H]4C=CCCOC(=O)[C@@H]4[C@H]2C(=O)N([C@@H](C)CO)[C@@H]3C1=O,1
C[C@@H](O)CC1=C[C@H]([C@@H](C)O)OC1=O,0
CCCCOc1ccc(C(=O)C2=C(O)C(=O)N(Cc3cccnc3)[C@H]2c2ccc(O)c(OCC)c2)c(C)c1,0
OCc1cc(O)c2c(O)c3c(O)cccc3c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2c1,0
C=CCN1CCC[C@@H]1C(=O)O,0
Nn1c([C@@H](O)c2ccccc2)n[nH]c1=S,0
COCC(=O)N1[C@H]2CC[C@@H]1COC2,0
C#CC(C)(O)CC,0
NC(=O)N1C(=O)[C@H]2[C@H](C1=O)[C@@H]1C(c3ccc(CO)cc3)=C[C@H]2N(Cc2cc3c(cc2Br)OCO3)[C@@H]1C1CC1,1
N[C@@H](C[C@@H](F)C(=O)O)C(=O)O,0
Cc1cccc(OC[C@H](O)Cn2c(N3CCN(C)CC3)nc3c2c(=O)n(C)c(=O)n3C)c1,0
Cn1cc(N2C[C@]3(CCN(CCO)C3)CC2=O)cn1,0
CCN(CC)CCC/N=C1/N=C(CC(=O)/C=C/c2ccc(O)c(OC)c2)C[C@@H](c2ccc(O)c(OC)c2)S1,0
CCOC(=O)N[C@@H]1CC(=O)N(C2CC2)C1,0
CC[C@@H](C)C(=O)O[C@H]1[C@H](O)[C@H]2[C@@H](CN3C[C@@H](C)CC[C@@H]3[C@@]2(C)O)[C@H]2C[C@]34O[C@]5(O)[C@@H](OC(=O)[C@@](C)(O)CC)CC[C@@]3(C)[C@@H]5[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]4[C@]12O,0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,1
O=C(O)[C@H]1C[C@H](O)CN1Cc1ccccc1,0
COc1cccc([C@@H](NC(=O)C2CCN(Cc3ccc(Oc4ccccc4)cc3)CC2)c2ccccn2)c1,0
COc1ccc(C2=N[C@H](c3ccc(Cl)cc3)[C@H](c3ccc(Cl)cc3)N2C(=O)N2CCNC(=O)C2)c(OC(C)C)c1,0
NC(=O)NCCC[C@H](N)C(=O)O,0
O=C(N[C@H](c1ccc(F)cc1)c1ccc2ccccc2n1)C1CCN(Cc2cccc(C(F)(F)F)c2)CC1,0
C[C@@]1(N)CCCC[C@@H]1C(=O)O,0
N[C@@H](Cc1ccc(F)cc1)C(=O)O,0
C=CCON1C(=O)[C@H]2[C@@H]3C=C[C@H](O3)[C@@H]2C1=O,0
C=C1C[C@]23CC[C@@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@H]2CC[C@H]1C3,0
C[C@]12CC[C@@H]3[C@]4(C=C[C@@]5(C=C4C(=O)c4cc6ccccc6s4)C[C@@H](O)CC[C@]35C)[C@@H]1CC[C@@]2(O)CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,0
CC(C)CN1C(=O)C[C@@H](N2CCOCC2)C1=O,0
CC1=C(C(N)=O)[C@@H](c2cccnc2)n2nnnc2N1,0
CN([NH2+][O-])C(=O)N[C@H]1[C@@H](O)O[C@@H](CO)[C@@H](O)[C@@H]1O,0
C[C@H]1[C@H]2[C@H](C[C@H]3[C@H]4C[C@@H](O)[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2,0
CC(=O)N1CCN(C(=O)Cc2ccc(S(C)(=O)=O)cc2)C[C@@H](O)C1,0
C=C1[C@H]2CC[C@@H]3[C@@](CC[C@@H]4[C@H](C(=O)O)C[C@@H](O[C@H]5O[C@@H](CO)[C@@H](OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@H]5OC(=O)CC(C)C)C[C@@]34C)(C2)[C@H]1O,0
Nc1cccc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,0
COc1ccc(N(C(=O)CCl)[C@@H](C(=O)NCCc2ccccc2)c2ccc(Cl)s2)cc1Cl,0
CN1CCN(C(=O)[C@H]2C[C@H]3CN(c4ncccn4)C[C@@H]3N2C)CC1,0
CCOC(=O)[C@H](C(C)=O)[C@H]1CCS(=O)(=O)C1,0
CC(N)(Cc1cccc(O)c1)C(=O)O,0
COc1cc(Br)c(C[N+]2(CCOCC[C@H]3CC[C@@H]4C[C@H]3C4(C)C)CCOCC2)cc1OC,1
CC(=O)N1[C@H](Cn2cncn2)C[C@H]2CN(C(N)=O)CC[C@H]21,0
Cc1ccc(N2CCC[C@]3(CCNC3=O)C2)nn1,0
CNC(=O)[C@H]1Cc2ccccc2N1C(=O)COC,0
CC(C)C[C@@H](NS(=O)(=O)c1ccc2[nH]c(=O)c(=O)[nH]c2c1)C(=O)O,0
C[C@@H](CCO)Nc1nc2c([nH]1)c(=O)n(C)c(=O)n2C,0
O=C(CCCCCCC(=O)Nc1ccc([C@H]2O[C@@H](CSc3ccccc3)C[C@H](c3ccccc3)O2)cc1)NO,0
C[C@H]1CC/C=C\[C@H]2O[C@@]34C=CCN(c5ccc(Cl)cc5)C(=O)[C@H]3N([C@@H](C)CO)C(=O)[C@]4(C)[C@@H]2C(=O)O1,1
O=c1ccoc2cc(O)c([C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(O)c12,0
Cc1ccc(N2C[C@@H](N)CC2=O)cc1C,0
Cn1c(C(=O)N2CCCO[C@@H](Cn3cccn3)C2)cc(=O)n(C)c1=O,0
O=C(Nc1ccn([C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1)c1ccccc1,0
O=C(N[C@H](c1ccc(Cl)cc1)c1ccccn1)C1CCN(CCOc2ccc(Cl)cc2Cl)CC1,1
C=C1C(=O)C(O)[C@H]2O[C@H]2C1=O,1
C[C@H]1C[C@@H](OC2[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](N)C[C@@H]1NC(=N)C(=O)O,0
COc1cccc([C@@H](N)c2ccccc2)c1,0
CN1CC(=O)N2CCN(C(=O)c3ccc4n[nH]nc4c3)C[C@@H]2C1=O,0
C[C@H]1CN(C(=O)CSc2nnc3c4ccccc4n(Cc4cccc(Cl)c4)c3n2)CCN1C(=O)c1ccccc1F,0
CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](C[C@@H](OC(C)=O)[C@@]3(C)C4=CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CC[C@H]23)C1(C)C,0
